lambda,regularizer,val_acc,val_recall,val_pre,val_f1,train_acc
0.302511,l2,0.896969696969697,0.896969696969697,0.8978786909711118,0.8968486029889539,0.9325842696629213
6.748461,,,,,,
8.928871,l1,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9375780274656679
1.036041,,,,,,
2.838521,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
9.971261,,,,,,
5.472551,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
7.569811,l2,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9388264669163545
2.103671,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9413233458177278
1.491341,,,,,,
8.358521,,,,,,
0.706241,l2,0.9121212121212121,0.9121212121212121,0.9122775724825835,0.9119414848638593,0.9400749063670412
4.992721,,,,,,
7.788141,,,,,,
4.539551,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
2.049201,,,,,,
2.589001,,,,,,
6.663371,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
4.408071,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
7.958791,,,,,,
8.654501,,,,,,
4.900891,,,,,,
6.519941,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
6.528771,,,,,,
7.429671,l2,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9388264669163545
7.149001,l2,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9388264669163545
8.661971,,,,,,
4.775371,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
1.195771,l2,0.9090909090909091,0.9090909090909092,0.9090846351715918,0.9087792655234517,0.9425717852684145
4.462261,,,,,,
0.478781,l1,0.9,0.9,0.9005418681842592,0.8998252246440396,0.9375780274656679
2.197481,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9400749063670412
8.563751,l1,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9375780274656679
9.355661,,,,,,
9.876421,l2,0.9181818181818182,0.9181818181818183,0.9187416817906836,0.9174726085124315,0.9363295880149812
3.511821,,,,,,
4.152781,,,,,,
7.832871,l1,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9388264669163545
7.275361,,,,,,
9.744121,l1,0.9181818181818182,0.9181818181818183,0.9187416817906836,0.9174726085124315,0.9363295880149812
7.006521,,,,,,
2.034511,l1,0.9090909090909091,0.9090909090909091,0.9092655985159089,0.9083757743339321,0.9413233458177278
3.220731,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
7.809071,,,,,,
8.816641,l1,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9375780274656679
8.455821,,,,,,
4.798231,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
2.018241,,,,,,
1.689381,l1,0.9121212121212121,0.9121212121212121,0.9122959528639042,0.9115498032679531,0.9400749063670412
6.279611,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
7.461471,,,,,,
2.335151,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9400749063670412
1.250281,l2,0.9090909090909091,0.9090909090909092,0.9090846351715918,0.9087792655234517,0.9425717852684145
3.924201,,,,,,
1.069131,l1,0.9121212121212121,0.9121212121212121,0.9122775724825835,0.9119414848638593,0.9425717852684145
2.503331,l1,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
4.458911,l2,0.9121212121212121,0.9121212121212121,0.9121555047567315,0.9115127870064836,0.9388264669163545
7.152701,l2,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9388264669163545
9.444421,l2,0.9181818181818182,0.9181818181818183,0.9187416817906836,0.9174726085124315,0.9363295880149812
7.415631,l1,0.9151515151515152,0.9151515151515152,0.9154394917673031,0.9144851845032341,0.9388264669163545
6.811481,,,,,,
2.874861,,,,,,
