lambda,regularizer,num_estimators,learning_rate,val_acc,val_recall,val_pre,val_f1,train_acc
0.1,,75,0.5,,,,,
0.1,,75,1.0,,,,,
0.1,,100,0.01,,,,,
0.1,,100,0.1,,,,,
0.1,,100,0.25,,,,,
0.1,,100,0.5,,,,,
0.1,,100,1.0,,,,,
0.1,,150,0.01,,,,,
0.1,,150,0.1,,,,,
0.1,,150,0.25,,,,,
0.1,,150,0.5,,,,,
0.1,,150,1.0,,,,,
0.25,l1,25,0.01,0.8787878787878788,0.8787878787878789,0.8828144536134034,0.8750496110744558,0.8913857677902621
0.25,l1,25,0.1,0.906060606060606,0.9060606060606061,0.9063134407382195,0.905181204989585,0.9176029962546817
0.25,l1,25,0.25,0.9030303030303031,0.903030303030303,0.9029405330376203,0.9023805718662082,0.9101123595505618
0.25,l1,25,0.5,0.9030303030303031,0.903030303030303,0.9026070035007473,0.9026214526214527,0.8951310861423221
0.25,l1,25,1.0,0.8424242424242424,0.8424242424242424,0.8431577681577682,0.8427453308187253,0.885143570536829
0.25,l1,50,0.01,0.8818181818181818,0.8818181818181818,0.8854429492570789,0.8783658213376047,0.8963795255930087
0.25,l1,50,0.1,0.9030303030303031,0.903030303030303,0.9029405330376203,0.9023805718662082,0.9088639200998752
0.25,l1,50,0.25,0.9030303030303031,0.903030303030303,0.9029405330376203,0.9023805718662082,0.9101123595505618
0.25,l1,50,0.5,0.9030303030303031,0.903030303030303,0.9026070035007473,0.9026214526214527,0.8951310861423221
0.25,l1,50,1.0,0.8575757575757575,0.8575757575757575,0.8587670318865008,0.857939700050452,0.8838951310861424
0.25,l1,75,0.01,0.8939393939393939,0.8939393939393939,0.8963134964675797,0.8915408149500843,0.9038701622971286
0.25,l1,75,0.1,0.9030303030303031,0.903030303030303,0.9029405330376203,0.9023805718662082,0.9088639200998752
0.25,l1,75,0.25,0.9030303030303031,0.903030303030303,0.9029405330376203,0.9023805718662082,0.9101123595505618
0.25,l1,75,0.5,0.9030303030303031,0.903030303030303,0.9026070035007473,0.9026214526214527,0.8951310861423221
0.25,l1,75,1.0,0.8575757575757575,0.8575757575757575,0.8587670318865008,0.857939700050452,0.8838951310861424
0.25,l1,100,0.01,0.9030303030303031,0.903030303030303,0.9045558360379854,0.9012727898176814,0.9076154806491885
0.25,l1,100,0.1,0.9030303030303031,0.903030303030303,0.9029405330376203,0.9023805718662082,0.9088639200998752
0.25,l1,100,0.25,0.9030303030303031,0.903030303030303,0.9029405330376203,0.9023805718662082,0.9101123595505618
0.25,l1,100,0.5,0.9030303030303031,0.903030303030303,0.9026070035007473,0.9026214526214527,0.8951310861423221
0.25,l1,100,1.0,0.8575757575757575,0.8575757575757575,0.8587670318865008,0.857939700050452,0.8838951310861424
0.25,l1,150,0.01,0.906060606060606,0.9060606060606061,0.906711361474959,0.9047390178747038,0.9126092384519351
0.25,l1,150,0.1,0.9030303030303031,0.903030303030303,0.9029405330376203,0.9023805718662082,0.9088639200998752
0.25,l1,150,0.25,0.9030303030303031,0.903030303030303,0.9029405330376203,0.9023805718662082,0.9101123595505618
0.25,l1,150,0.5,0.9030303030303031,0.903030303030303,0.9026070035007473,0.9026214526214527,0.8951310861423221
0.25,l1,150,1.0,0.8575757575757575,0.8575757575757575,0.8587670318865008,0.857939700050452,0.8838951310861424
0.25,l2,25,0.01,0.9121212121212121,0.9121212121212121,0.9124645770608503,0.9108795511879212,0.9176029962546817
0.25,l2,25,0.1,0.9030303030303031,0.903030303030303,0.9028132786753477,0.9024799312285872,0.9126092384519351
0.25,l2,25,0.25,0.9030303030303031,0.903030303030303,0.9027706070800501,0.9026433282597667,0.9126092384519351
0.25,l2,25,0.5,0.906060606060606,0.9060606060606061,0.9057782796913232,0.9056111502623131,0.9063670411985019
0.25,l2,25,1.0,0.8848484848484849,0.8848484848484849,0.8842455606474298,0.8844631273473778,0.8863920099875156
0.25,l2,50,0.01,0.9121212121212121,0.9121212121212121,0.9120246017342205,0.9110970641944093,0.9188514357053683
0.25,l2,50,0.1,0.906060606060606,0.9060606060606061,0.9058325047455482,0.9055600820086802,0.9076154806491885
0.25,l2,50,0.25,0.9030303030303031,0.903030303030303,0.9027706070800501,0.9026433282597667,0.9126092384519351
