,Criterion,Max Depth,Min Sample Leaf,Max Features,Boot Size,T Acc,V Acc,V Pred,V Rec,V F1
0,entropy,4,1,log2,403,0.7890137328339576,0.7393939393939394,0.7526198179756379,0.7393939393939393,0.7429372432826101
0,entropy,4,1,log2,403,0.7890137328339576,0.7393939393939394,0.7526198179756379,0.7393939393939393,0.7429372432826101
0,gini,8,8,log2,504,0.7815230961298377,0.7393939393939394,0.7336242613156698,0.7393939393939394,0.7323230313606676
0,gini,8,8,log2,504,0.7815230961298377,0.7393939393939394,0.7336242613156698,0.7393939393939394,0.7323230313606676
0,gini,9,1,log2,506,0.8439450686641697,0.7393939393939394,0.7383198562443846,0.7393939393939394,0.7387387387387387
0,gini,3,2,sqrt,498,0.7265917602996255,0.7393939393939394,0.7450731274260686,0.7393939393939394,0.7416252985468786
0,gini,6,2,sqrt,656,0.8389513108614233,0.7393939393939394,0.754048841,0.7393939393939394,0.7433430407519261
0,entropy,15,4,sqrt,694,0.8476903870162297,0.7393939393939394,0.7407472384665367,0.7393939393939393,0.7355013550135502
0,gini,3,9,log2,701,0.7128589263420724,0.7393939393939394,0.7510999135110743,0.7393939393939394,0.7403247129430334
0,entropy,6,9,sqrt,486,0.7690387016229713,0.7393939393939394,0.7332612092799615,0.7393939393939394,0.7344341245270037
0,entropy,4,14,sqrt,687,0.7465667915106118,0.7393939393939394,0.7380000000000001,0.7393939393939394,0.736993316
0,entropy,14,12,sqrt,522,0.7578027465667915,0.7393939393939394,0.7461015762109118,0.7393939393939394,0.7394949493231678
0,entropy,9,11,log2,595,0.784019975,0.7393939393939394,0.7371293431864195,0.7393939393939394,0.7374647152415732
0,gini,8,11,sqrt,764,0.8202247191011236,0.7393939393939394,0.7345866684467423,0.7393939393939393,0.7358821733821733
0,gini,8,11,sqrt,764,0.8202247191011236,0.7393939393939394,0.7345866684467423,0.7393939393939393,0.7358821733821733
0,gini,11,5,sqrt,783,0.8314606741573034,0.7393939393939394,0.7434532865447002,0.7393939393939393,0.7391375944317121
0,gini,13,4,log2,542,0.797752809,0.7393939393939394,0.7350877192982456,0.7393939393939393,0.7356911696717522
0,gini,2,13,0.33,555,0.7378277153558053,0.7393939393939394,0.8059294871794872,0.7393939393939394,0.712037037
0,entropy,4,11,sqrt,661,0.7640449438202247,0.7393939393939394,0.7563473476822423,0.7393939393939394,0.7241705591557647
0,entropy,13,11,sqrt,684,0.7865168539325843,0.7393939393939394,0.7610289797103557,0.7393939393939394,0.7442070517157445
0,entropy,13,11,sqrt,684,0.7865168539325843,0.7393939393939394,0.7610289797103557,0.7393939393939394,0.7442070517157445
0,gini,12,9,sqrt,581,0.787765293,0.7393939393939394,0.7357325483685849,0.7393939393939394,0.7348310842826509
0,gini,5,10,0.33,409,0.7690387016229713,0.7393939393939394,0.7710698314413484,0.7393939393939394,0.7409776072132681
0,gini,4,12,sqrt,694,0.7453183520599251,0.7393939393939394,0.7429970506353537,0.7393939393939394,0.7299438685940446
0,entropy,15,11,log2,557,0.784019975,0.7393939393939394,0.7507817592020857,0.7393939393939394,0.7365682244921494
0,gini,9,9,log2,750,0.7752808988764045,0.7393939393939394,0.7366320108044747,0.7393939393939394,0.7358553571782313
0,gini,10,2,sqrt,425,0.8089887640449438,0.7393939393939394,0.7406899180484086,0.7393939393939394,0.7398829565496232
0,gini,15,14,sqrt,758,0.7902621722846442,0.7393939393939394,0.751025641,0.7393939393939394,0.7424603174603175
0,gini,13,13,0.33,470,0.7790262172284644,0.7393939393939394,0.7363862976383214,0.7393939393939394,0.7371743623565009
0,gini,13,13,0.33,470,0.7790262172284644,0.7393939393939394,0.7363862976383214,0.7393939393939394,0.7371743623565009
0,gini,4,9,sqrt,408,0.7590511860174781,0.7393939393939394,0.762283843,0.7393939393939394,0.7287800820030097
0,gini,12,5,log2,472,0.8139825218476904,0.7393939393939394,0.7412331117663719,0.7393939393939394,0.739317354
0,entropy,4,3,log2,474,0.7765293383270911,0.7393939393939394,0.7477291300906699,0.7393939393939394,0.7398578022994075
0,gini,5,7,sqrt,714,0.7890137328339576,0.7393939393939394,0.7385314903870389,0.7393939393939394,0.7382006234069526
0,entropy,8,7,log2,519,0.8002496878901373,0.7393939393939394,0.750758676,0.7393939393939393,0.7420738181876795
0,entropy,14,2,log2,617,0.8651685393258427,0.7393939393939394,0.7395054971648554,0.7393939393939393,0.7320746165652071
0,gini,12,8,log2,712,0.7952559300873908,0.7393939393939394,0.7406945279310896,0.7393939393939394,0.7387879749987901
0,gini,12,8,log2,712,0.7952559300873908,0.7393939393939394,0.7406945279310896,0.7393939393939394,0.7387879749987901
0,gini,11,1,0.33,781,0.9350811485642946,0.7393939393939394,0.7417623515715247,0.7393939393939394,0.7401331779479898
0,gini,13,5,log2,642,0.8214731585518102,0.7393939393939394,0.7469432633473244,0.7393939393939393,0.7420567977308221
0,entropy,14,3,log2,700,0.8339575530586767,0.7393939393939394,0.73862898,0.7393939393939394,0.7388870685889035
0,gini,13,11,sqrt,730,0.8064918851435705,0.7393939393939394,0.7486601118180065,0.7393939393939394,0.7409734039200857
0,gini,9,5,sqrt,505,0.7915106117353309,0.7393939393939394,0.7368321078431372,0.7393939393939394,0.7356517449747194
0,gini,13,7,log2,609,0.7802746566791511,0.7393939393939394,0.7368597610865651,0.7393939393939394,0.7356116786676473
0,gini,13,7,log2,609,0.7802746566791511,0.7393939393939394,0.7368597610865651,0.7393939393939394,0.7356116786676473
0,gini,11,14,sqrt,758,0.7902621722846442,0.7393939393939394,0.751025641,0.7393939393939394,0.7424603174603175
0,entropy,12,14,sqrt,640,0.784019975,0.7393939393939394,0.7397922148625352,0.7393939393939394,0.7387764329470669
0,gini,7,11,0.33,464,0.7602996254681648,0.7393939393939394,0.7462243000750672,0.7393939393939394,0.741882788
0,gini,14,5,log2,599,0.8177278401997503,0.7393939393939394,0.741971648,0.7393939393939394,0.7401383209082676
0,entropy,5,11,0.33,514,0.7952559300873908,0.7393939393939394,0.7499909514072728,0.7393939393939394,0.7425431690413743
0,gini,4,10,log2,553,0.7465667915106118,0.7393939393939394,0.738092482,0.7393939393939394,0.7386756817496855
0,gini,4,10,log2,553,0.7465667915106118,0.7393939393939394,0.738092482,0.7393939393939394,0.7386756817496855
0,entropy,7,13,log2,737,0.7765293383270911,0.7393939393939394,0.7557246208304266,0.7393939393939394,0.7439323841900332
0,gini,6,1,sqrt,439,0.8252184769038702,0.7393939393939394,0.736154111,0.7393939393939394,0.7373090745732255
0,entropy,14,6,sqrt,681,0.8102372034956304,0.7393939393939394,0.7465576600781564,0.7393939393939394,0.7419174759231146
0,entropy,14,6,sqrt,681,0.8102372034956304,0.7393939393939394,0.7465576600781564,0.7393939393939394,0.7419174759231146
0,entropy,15,9,sqrt,687,0.8064918851435705,0.7393939393939394,0.7535715511619125,0.7393939393939394,0.7394080380624857
0,entropy,10,14,log2,491,0.7727840199750312,0.7393939393939394,0.750985876,0.7393939393939394,0.7416226345111331
0,entropy,2,2,log2,753,0.6903870162297129,0.7393939393939394,0.7344527506229633,0.7393939393939394,0.7345613640982852
0,gini,13,3,sqrt,616,0.8626716604244694,0.7393939393939394,0.7412714857475486,0.7393939393939394,0.7398522485661667
0,gini,14,7,sqrt,671,0.8002496878901373,0.7393939393939394,0.7402795980777633,0.7393939393939394,0.739808301
0,entropy,3,12,sqrt,699,0.7478152309612984,0.7393939393939394,0.7386594060701204,0.7393939393939394,0.7364376735597187
0,entropy,8,9,sqrt,742,0.787765293,0.7393939393939394,0.7369377140019342,0.7393939393939394,0.7377366645291638
0,gini,5,5,log2,468,0.7852684144818977,0.7393939393939394,0.7384168423247203,0.7393939393939394,0.738833337
0,entropy,15,11,0.33,694,0.8214731585518102,0.7393939393939394,0.7405382934606825,0.7393939393939393,0.7384226013565813
0,entropy,15,11,0.33,694,0.8214731585518102,0.7393939393939394,0.7405382934606825,0.7393939393939393,0.7384226013565813
0,entropy,4,6,log2,700,0.7702871410736579,0.7393939393939394,0.7457129579784763,0.7393939393939394,0.7398218426041425
0,entropy,13,12,0.33,479,0.7403245942571786,0.7393939393939394,0.7422497353798342,0.7393939393939394,0.734923782
0,entropy,13,12,0.33,479,0.7403245942571786,0.7393939393939394,0.7422497353798342,0.7393939393939394,0.734923782
0,gini,12,5,0.33,584,0.8564294631710362,0.7393939393939394,0.7424242424242423,0.7393939393939394,0.7388692015271273
0,gini,15,10,0.33,568,0.8314606741573034,0.7393939393939394,0.7385040885040884,0.7393939393939394,0.7389098022125545
0,gini,11,9,sqrt,672,0.8214731585518102,0.7393939393939394,0.7394226761673771,0.7393939393939394,0.7390792964333944
0,gini,2,8,0.33,629,0.7265917602996255,0.7393939393939394,0.7398733575204163,0.7393939393939393,0.7390061220680161
0,entropy,7,10,0.33,478,0.7965043695380774,0.7393939393939394,0.7451832472062154,0.7393939393939394,0.7417157757084846
0,gini,8,3,sqrt,677,0.8089887640449438,0.7393939393939394,0.742305946,0.7393939393939394,0.7406460341620159
0,gini,8,3,sqrt,677,0.8089887640449438,0.7393939393939394,0.742305946,0.7393939393939394,0.7406460341620159
0,gini,14,9,0.33,631,0.8277153558052435,0.7393939393939394,0.7360775665667253,0.7393939393939394,0.7371419167983149
0,gini,2,8,0.33,607,0.7203495630461922,0.7393939393939394,0.7427106227106227,0.7393939393939394,0.7228368794326241
0,gini,2,8,0.33,607,0.7203495630461922,0.7393939393939394,0.7427106227106227,0.7393939393939394,0.7228368794326241
0,gini,2,9,sqrt,742,0.7290886392009988,0.7393939393939394,0.7537435472673865,0.7393939393939394,0.7137043867315761
0,gini,8,7,log2,573,0.7890137328339576,0.7393939393939394,0.7430131596798263,0.7393939393939393,0.740832189
0,gini,8,7,log2,573,0.7890137328339576,0.7393939393939394,0.7430131596798263,0.7393939393939393,0.740832189
0,gini,7,13,0.33,646,0.8027465667915106,0.7393939393939394,0.7489140127635486,0.7393939393939393,0.7399275725772617
0,gini,4,13,log2,556,0.6841448189762797,0.7363636363636363,0.7352589373888998,0.7363636363636363,0.7299244656141778
0,gini,4,13,log2,556,0.6841448189762797,0.7363636363636363,0.7352589373888998,0.7363636363636363,0.7299244656141778
0,gini,6,14,0.33,446,0.7727840199750312,0.7363636363636363,0.734089102,0.7363636363636363,0.7338998657287457
0,gini,6,14,0.33,446,0.7727840199750312,0.7363636363636363,0.734089102,0.7363636363636363,0.7338998657287457
0,entropy,9,8,sqrt,784,0.8102372034956304,0.7363636363636363,0.7360390922813211,0.7363636363636363,0.7335704732758016
0,gini,6,11,sqrt,715,0.7790262172284644,0.7363636363636363,0.7309396932210159,0.7363636363636363,0.7314550976436848
0,gini,6,11,sqrt,715,0.7790262172284644,0.7363636363636363,0.7309396932210159,0.7363636363636363,0.7314550976436848
0,entropy,14,9,log2,671,0.7465667915106118,0.7363636363636363,0.7295908250954612,0.7363636363636363,0.7305298705394643
0,entropy,4,12,log2,738,0.7590511860174781,0.7363636363636363,0.7355552799139998,0.7363636363636363,0.7248690848861443
0,entropy,4,12,log2,738,0.7590511860174781,0.7363636363636363,0.7355552799139998,0.7363636363636363,0.7248690848861443
0,gini,12,6,log2,445,0.7702871410736579,0.7363636363636363,0.7316566822520943,0.7363636363636363,0.7325539914453775
0,gini,5,4,0.33,711,0.7915106117353309,0.7363636363636363,0.7350012060543931,0.7363636363636363,0.7352952952952952
0,entropy,4,7,0.33,689,0.7740324594257179,0.7363636363636363,0.7556238265915685,0.7363636363636363,0.7375173773924889
0,entropy,6,11,sqrt,668,0.7890137328339576,0.7363636363636363,0.7362555084927053,0.7363636363636363,0.7341494036409291
0,entropy,5,8,log2,627,0.762796504,0.7363636363636363,0.7344099776143268,0.7363636363636363,0.7348927875243665
0,entropy,8,12,sqrt,772,0.8039950062421972,0.7363636363636363,0.7465296786147849,0.7363636363636363,0.7389814190815441
0,entropy,7,9,log2,762,0.7865168539325843,0.7363636363636363,0.7355566690366447,0.7363636363636363,0.7334648665045909
0,gini,10,7,sqrt,459,0.7827715355805244,0.7363636363636363,0.7356361373165617,0.7363636363636363,0.7332632801412546
0,gini,15,12,sqrt,753,0.7902621722846442,0.7363636363636363,0.7384341199606687,0.7363636363636363,0.7371954914555813
0,gini,9,6,log2,457,0.7902621722846442,0.7363636363636363,0.7407905291400437,0.7363636363636363,0.7380943517197162
0,gini,9,6,log2,457,0.7902621722846442,0.7363636363636363,0.7407905291400437,0.7363636363636363,0.7380943517197162
0,entropy,14,7,sqrt,593,0.8202247191011236,0.7363636363636363,0.7434318860287479,0.7363636363636363,0.7386335221752418
0,entropy,6,4,sqrt,752,0.815230961,0.7363636363636363,0.7307176049816925,0.7363636363636363,0.7270164943887792
0,gini,3,1,0.33,517,0.7490636704119851,0.7363636363636363,0.8051966695377549,0.7363636363636363,0.7080002130868354
0,entropy,13,3,log2,596,0.8302122347066168,0.7363636363636363,0.7378575337614887,0.7363636363636363,0.7365771096981358
0,gini,10,8,sqrt,487,0.7777777777777778,0.7363636363636363,0.7330214023394066,0.7363636363636363,0.7335267953635386
0,gini,10,8,sqrt,487,0.7777777777777778,0.7363636363636363,0.7330214023394066,0.7363636363636363,0.7335267953635386
0,entropy,4,1,0.33,637,0.7777777777777778,0.7363636363636363,0.7630955216094536,0.7363636363636363,0.7397178287092636
0,entropy,15,12,log2,605,0.7827715355805244,0.7363636363636363,0.7446087041373927,0.7363636363636363,0.7386555454014444
0,entropy,12,8,sqrt,531,0.7690387016229713,0.7363636363636363,0.753530579,0.7363636363636363,0.7403355353568473
0,entropy,12,8,sqrt,531,0.7690387016229713,0.7363636363636363,0.753530579,0.7363636363636363,0.7403355353568473
0,gini,5,7,sqrt,688,0.7565543071161048,0.7363636363636363,0.753895785,0.7363636363636363,0.7409085968092178
0,entropy,11,9,log2,562,0.8002496878901373,0.7363636363636363,0.7473539955566659,0.7363636363636363,0.7387109866264706
0,entropy,11,9,log2,562,0.8002496878901373,0.7363636363636363,0.7473539955566659,0.7363636363636363,0.7387109866264706
0,gini,3,7,sqrt,442,0.7515605493133583,0.7363636363636363,0.7410460736018546,0.7363636363636363,0.7368428692209014
0,gini,10,9,log2,603,0.7865168539325843,0.7363636363636363,0.7376291888506108,0.7363636363636363,0.7355643834517074
0,gini,10,9,log2,603,0.7865168539325843,0.7363636363636363,0.7376291888506108,0.7363636363636363,0.7355643834517074
0,gini,11,4,log2,482,0.8027465667915106,0.7363636363636363,0.7358917264806145,0.7363636363636363,0.7360532593632478
0,entropy,13,13,sqrt,478,0.7465667915106118,0.7363636363636363,0.739094508,0.7363636363636363,0.7365730030203714
0,entropy,14,13,sqrt,406,0.7590511860174781,0.7363636363636363,0.7312970280333794,0.7363636363636363,0.732526769
0,entropy,12,3,sqrt,700,0.8576779026217228,0.7363636363636363,0.7353094436427771,0.7363636363636363,0.7357970981824193
0,entropy,11,14,sqrt,499,0.7615480649188514,0.7363636363636363,0.7571937866055513,0.7363636363636363,0.7399758592211422
0,entropy,11,14,sqrt,499,0.7615480649188514,0.7363636363636363,0.7571937866055513,0.7363636363636363,0.7399758592211422
0,entropy,14,2,log2,450,0.836454432,0.7363636363636363,0.7343915343915345,0.7363636363636363,0.7333029064581043
0,entropy,14,9,sqrt,413,0.7740324594257179,0.7363636363636363,0.7355425601039637,0.7363636363636363,0.7358289646133683
0,gini,15,1,log2,498,0.8838951310861424,0.7363636363636363,0.7415216851266501,0.7363636363636363,0.7382317351284655
0,gini,15,1,log2,498,0.8838951310861424,0.7363636363636363,0.7415216851266501,0.7363636363636363,0.7382317351284655
0,entropy,14,6,sqrt,799,0.8064918851435705,0.7363636363636363,0.7344588193386539,0.7363636363636363,0.7342906857522217
0,entropy,8,12,log2,511,0.7528089887640449,0.7363636363636363,0.733064071,0.7363636363636363,0.7191817681314506
0,entropy,8,12,log2,511,0.7528089887640449,0.7363636363636363,0.733064071,0.7363636363636363,0.7191817681314506
0,entropy,10,4,log2,635,0.8352059925093633,0.7363636363636363,0.7345103426399185,0.7363636363636363,0.7329243272690537
0,entropy,3,8,0.33,751,0.7540574282147315,0.7363636363636363,0.7468914380326511,0.7363636363636363,0.7390617356155058
0,entropy,3,8,0.33,751,0.7540574282147315,0.7363636363636363,0.7468914380326511,0.7363636363636363,0.7390617356155058
0,entropy,8,13,log2,488,0.7652933832709113,0.7363636363636363,0.7320548909218859,0.7363636363636363,0.7331518039482642
0,entropy,8,13,log2,488,0.7652933832709113,0.7363636363636363,0.7320548909218859,0.7363636363636363,0.7331518039482642
0,entropy,10,12,sqrt,425,0.7652933832709113,0.7363636363636363,0.7319160997732427,0.7363636363636363,0.7329652394869787
0,entropy,4,12,0.33,626,0.7752808988764045,0.7363636363636363,0.7465933022204491,0.7363636363636363,0.7394993002866391
0,entropy,13,3,log2,533,0.8564294631710362,0.7363636363636363,0.739984198,0.7363636363636364,0.7375021840368675
0,entropy,13,3,log2,533,0.8564294631710362,0.7363636363636363,0.739984198,0.7363636363636364,0.7375021840368675
0,gini,15,9,0.33,405,0.7702871410736579,0.7363636363636363,0.7299070125562662,0.7363636363636363,0.7269251675200635
0,gini,9,13,log2,728,0.7827715355805244,0.7363636363636363,0.7388106218035914,0.7363636363636363,0.7371569432702497
0,entropy,7,10,log2,514,0.7428214731585518,0.7363636363636363,0.7340577702854217,0.7363636363636363,0.7288819099462621
0,entropy,7,10,log2,514,0.7428214731585518,0.7363636363636363,0.7340577702854217,0.7363636363636363,0.7288819099462621
0,gini,3,13,log2,423,0.7503121098626716,0.7363636363636363,0.7312601223328145,0.7363636363636363,0.7286098982251832
0,gini,9,13,log2,474,0.7702871410736579,0.7363636363636363,0.7414611149974147,0.7363636363636363,0.737460815
0,entropy,2,13,sqrt,479,0.7228464419475655,0.7363636363636363,0.7696784793482346,0.7363636363636363,0.7261784351305609
0,gini,6,1,log2,725,0.8164794007490637,0.7363636363636363,0.7316650563607086,0.7363636363636363,0.7307407407407407
0,gini,6,1,log2,725,0.8164794007490637,0.7363636363636363,0.7316650563607086,0.7363636363636363,0.7307407407407407
0,gini,5,7,sqrt,639,0.7752808988764045,0.7363636363636363,0.7410220603116778,0.7363636363636363,0.7373841912595472
0,gini,13,14,sqrt,584,0.7465667915106118,0.7363636363636363,0.7393292777074391,0.7363636363636363,0.7343500363108206
0,gini,3,9,0.33,791,0.7440699126092385,0.7363636363636363,0.7329769828420666,0.7363636363636363,0.7339324548041016
0,gini,5,10,0.33,666,0.787765293,0.7363636363636363,0.735807634,0.7363636363636363,0.7350191319887606
0,gini,9,3,log2,542,0.8164794007490637,0.7363636363636363,0.7394997774401006,0.7363636363636363,0.7351489979886443
0,gini,9,13,0.33,486,0.7715355805243446,0.7333333333333333,0.7282869722869721,0.7333333333333333,0.7269303779192241
0,entropy,13,6,log2,441,0.7952559300873908,0.7333333333333333,0.730068951,0.7333333333333334,0.7289223145710597
0,entropy,13,6,log2,441,0.7952559300873908,0.7333333333333333,0.730068951,0.7333333333333334,0.7289223145710597
0,gini,3,11,0.33,515,0.7265917602996255,0.7333333333333333,0.7582646476263498,0.7333333333333334,0.7328963052780825
0,gini,8,13,0.33,415,0.7765293383270911,0.7333333333333333,0.7290163866930172,0.7333333333333334,0.7280326351962927
0,gini,8,13,0.33,415,0.7765293383270911,0.7333333333333333,0.7290163866930172,0.7333333333333334,0.7280326351962927
0,entropy,4,12,log2,754,0.7578027465667915,0.7333333333333333,0.7365244612696563,0.7333333333333334,0.7264362734825847
0,entropy,4,12,log2,754,0.7578027465667915,0.7333333333333333,0.7365244612696563,0.7333333333333334,0.7264362734825847
0,gini,14,6,sqrt,766,0.8039950062421972,0.7333333333333333,0.7288361507111506,0.7333333333333334,0.727770327
0,entropy,5,12,sqrt,653,0.7715355805243446,0.7333333333333333,0.7361252274295752,0.7333333333333334,0.7344781144781144
0,entropy,5,12,sqrt,653,0.7715355805243446,0.7333333333333333,0.7361252274295752,0.7333333333333334,0.7344781144781144
0,gini,6,6,0.33,413,0.8027465667915106,0.7333333333333333,0.7338849913053908,0.7333333333333334,0.7328272390964194
0,gini,3,12,0.33,621,0.7590511860174781,0.7333333333333333,0.7323156489823157,0.7333333333333334,0.7327964354407959
0,entropy,6,8,0.33,421,0.797752809,0.7333333333333333,0.7410265161673046,0.7333333333333334,0.7354395789242757
0,entropy,6,8,0.33,421,0.797752809,0.7333333333333333,0.7410265161673046,0.7333333333333334,0.7354395789242757
0,gini,11,3,log2,780,0.8664169787765293,0.7333333333333333,0.7299655102454858,0.7333333333333333,0.7300230633563967
0,entropy,14,4,0.33,760,0.867665418,0.7333333333333333,0.741691965,0.7333333333333333,0.7363075779716084
0,entropy,12,1,log2,631,0.9076154806491885,0.7333333333333333,0.7416744475568006,0.7333333333333334,0.7357424581601109
0,gini,15,9,log2,634,0.7965043695380774,0.7333333333333333,0.7386239905634698,0.7333333333333333,0.735236728
0,gini,15,9,log2,634,0.7965043695380774,0.7333333333333333,0.7386239905634698,0.7333333333333333,0.735236728
0,gini,15,4,log2,702,0.836454432,0.7333333333333333,0.7315145432241451,0.7333333333333334,0.7309762077003455
0,entropy,6,12,0.33,762,0.8202247191011236,0.7333333333333333,0.7516754766099973,0.7333333333333334,0.73568202
0,entropy,15,9,sqrt,655,0.8127340823970037,0.7333333333333333,0.7257387241181958,0.7333333333333334,0.7247887913641945
0,entropy,15,9,sqrt,655,0.8127340823970037,0.7333333333333333,0.7257387241181958,0.7333333333333334,0.7247887913641945
0,entropy,5,13,log2,793,0.7790262172284644,0.7333333333333333,0.7308605918115972,0.7333333333333333,0.730798066
0,gini,10,11,sqrt,702,0.8002496878901373,0.7333333333333333,0.7321754908103593,0.7333333333333333,0.723221018
0,entropy,14,12,sqrt,563,0.8027465667915106,0.7333333333333333,0.7458716175681221,0.7333333333333334,0.7214798528716603
0,gini,10,12,sqrt,532,0.7503121098626716,0.7333333333333333,0.7444444444444445,0.7333333333333333,0.7353623188405797
0,gini,10,12,sqrt,532,0.7503121098626716,0.7333333333333333,0.7444444444444445,0.7333333333333333,0.7353623188405797
0,gini,12,8,0.33,696,0.7940074906367042,0.7333333333333333,0.7376612554112554,0.7333333333333334,0.7261977905282034
0,gini,14,10,0.33,443,0.784019975,0.7333333333333333,0.7271321686569365,0.7333333333333334,0.7244754726236208
0,entropy,6,12,log2,564,0.7453183520599251,0.7333333333333333,0.7320716788801894,0.7333333333333334,0.7227226008197242
0,entropy,9,9,sqrt,785,0.8064918851435705,0.7333333333333333,0.7407775553701313,0.7333333333333334,0.7356019259379806
0,entropy,9,9,sqrt,785,0.8064918851435705,0.7333333333333333,0.7407775553701313,0.7333333333333334,0.7356019259379806
0,entropy,5,3,0.33,556,0.7952559300873908,0.7333333333333333,0.753163345,0.7333333333333333,0.7110684119453895
0,entropy,11,1,log2,442,0.8576779026217228,0.7333333333333333,0.7292191971742575,0.7333333333333334,0.7299676758453102
0,gini,10,11,sqrt,702,0.8002496878901373,0.7333333333333333,0.7321754908103593,0.7333333333333333,0.723221018
0,gini,3,5,0.33,753,0.731585518,0.7333333333333333,0.7803030303030303,0.7333333333333334,0.7343601392973677
0,entropy,13,13,log2,580,0.7503121098626716,0.7333333333333333,0.7323893489394901,0.7333333333333334,0.73173376
0,gini,7,11,sqrt,469,0.7602996254681648,0.7333333333333333,0.7400536313764022,0.7333333333333333,0.7339727565433889
0,gini,7,5,0.33,425,0.815230961,0.7333333333333333,0.7481516812502073,0.7333333333333334,0.7365335299678607
0,gini,14,10,log2,572,0.7777777777777778,0.7333333333333333,0.7304802649932371,0.7333333333333334,0.7312877018678554
0,gini,5,6,sqrt,677,0.7815230961298377,0.7333333333333333,0.7593922443936338,0.7333333333333334,0.7369036225648284
0,gini,13,10,0.33,530,0.8027465667915106,0.7333333333333333,0.735217674,0.7333333333333334,0.73416339
0,gini,13,10,0.33,530,0.8027465667915106,0.7333333333333333,0.735217674,0.7333333333333334,0.73416339
0,entropy,5,3,sqrt,643,0.7765293383270911,0.7333333333333333,0.7302933898904206,0.7333333333333334,0.7291673945649215
0,entropy,5,3,sqrt,643,0.7765293383270911,0.7333333333333333,0.7302933898904206,0.7333333333333334,0.7291673945649215
0,entropy,9,11,log2,616,0.7640449438202247,0.7333333333333333,0.7431725449755757,0.7333333333333333,0.7352483711800283
0,entropy,9,11,log2,616,0.7640449438202247,0.7333333333333333,0.7431725449755757,0.7333333333333333,0.7352483711800283
0,entropy,3,2,sqrt,531,0.735330836,0.7333333333333333,0.7327394951248163,0.7333333333333333,0.7330264775067352
0,entropy,13,4,0.33,539,0.8451935081148564,0.7333333333333333,0.7379031685137822,0.7333333333333334,0.7339167055298823
0,entropy,13,4,0.33,539,0.8451935081148564,0.7333333333333333,0.7379031685137822,0.7333333333333334,0.7339167055298823
0,entropy,12,6,sqrt,493,0.787765293,0.7333333333333333,0.7397551292818397,0.7333333333333334,0.7350422133030828
0,gini,3,4,log2,483,0.7403245942571786,0.7333333333333333,0.7822433150439879,0.7333333333333334,0.7403697815531455
0,gini,5,11,log2,578,0.7615480649188514,0.7333333333333333,0.732982236,0.7333333333333334,0.7323430061434526
0,entropy,3,11,0.33,550,0.7565543071161048,0.7333333333333333,0.7337201805286911,0.7333333333333334,0.7266334979063013
0,entropy,12,3,0.33,502,0.8352059925093633,0.7333333333333333,0.7355407750144591,0.7333333333333334,0.7341289888018859
0,entropy,9,9,log2,770,0.797752809,0.7333333333333333,0.7305808215920576,0.7333333333333334,0.7283601308488455
0,entropy,10,13,sqrt,547,0.7777777777777778,0.7333333333333333,0.7436247939344093,0.7333333333333333,0.7361731112877692
0,entropy,10,13,sqrt,547,0.7777777777777778,0.7333333333333333,0.7436247939344093,0.7333333333333333,0.7361731112877692
0,entropy,10,8,0.33,525,0.8077403245942572,0.7333333333333333,0.7297524797524798,0.7333333333333334,0.7304763258458237
0,entropy,9,10,log2,618,0.7802746566791511,0.7333333333333333,0.7377911375086517,0.7333333333333334,0.7350713733088043
0,gini,7,4,0.33,711,0.8526841448189763,0.7333333333333333,0.736592223,0.7333333333333334,0.7331511922107182
0,gini,8,3,sqrt,414,0.8027465667915106,0.7333333333333333,0.7327677969879804,0.7333333333333334,0.7330404397285945
0,entropy,5,4,log2,794,0.735330836,0.7333333333333333,0.7482620426168812,0.7333333333333334,0.7175856569981417
0,gini,15,6,sqrt,766,0.8039950062421972,0.7333333333333333,0.7288361507111506,0.7333333333333334,0.727770327
0,entropy,8,11,sqrt,590,0.7890137328339576,0.7333333333333333,0.7384095745778311,0.7333333333333334,0.7353189069528926
0,entropy,2,1,log2,561,0.7303370786516854,0.7333333333333333,0.7341711184796291,0.7333333333333334,0.7231590411810705
0,gini,12,4,log2,745,0.850187266,0.7333333333333333,0.7352343717740709,0.7333333333333334,0.7335886282004095
0,entropy,7,13,sqrt,733,0.787765293,0.7333333333333333,0.7435754985754985,0.7333333333333334,0.7366359163127735
0,entropy,5,3,sqrt,466,0.7578027465667915,0.7333333333333333,0.7307552650689906,0.7333333333333334,0.7312405766997062
0,entropy,5,3,sqrt,466,0.7578027465667915,0.7333333333333333,0.7307552650689906,0.7333333333333334,0.7312405766997062
0,gini,13,5,log2,625,0.7827715355805244,0.7333333333333333,0.7403428221610039,0.7333333333333333,0.7356041619199515
0,gini,7,12,log2,616,0.7503121098626716,0.7333333333333333,0.7370815149280495,0.7333333333333334,0.7345128914955835
0,gini,4,11,log2,545,0.7453183520599251,0.7333333333333333,0.742359547,0.7333333333333333,0.7195447669578682
0,gini,10,13,sqrt,580,0.7865168539325843,0.7333333333333333,0.7317763554019739,0.7333333333333334,0.7319430399224447
0,gini,7,9,log2,411,0.7340823970037453,0.7333333333333333,0.7382901154087594,0.7333333333333334,0.7353198223200975
0,entropy,7,9,0.33,629,0.8289637952559301,0.7333333333333333,0.7519290123456789,0.7333333333333334,0.7383820160665185
