alpha,activation,batch_size,hidden_layer_sizes,val_acc,val_recall,val_pre,val_f1,train_acc
0.000103,tanh,60,"(290, 455, 185, 165, 235)",0.8545454545454545,0.8545454545454545,0.8569763344927833,0.8512606482280803,1.0
0.000803,relu,36,"(480, 370, 125)",0.8606060606060606,0.8606060606060607,0.860071810488653,0.8598812897404446,1.0
0.000181,relu,36,"(35,)",0.8636363636363636,0.8636363636363636,0.8636930199430201,0.8618536418459432,1.0
0.000403,tanh,22,"(235, 220, 465, 55, 75)",0.8151515151515152,0.8151515151515151,0.8164316946397756,0.8103356004655581,1.0
0.000453,relu,46,"(30, 275)",0.8696969696969697,0.8696969696969697,0.8698806244260789,0.8683754841649578,1.0
0.000913,tanh,30,"(235, 225, 110, 200, 190)",0.8484848484848485,0.8484848484848485,0.8486535420814182,0.8455144415875826,1.0
0.000141,tanh,56,"(35, 175, 315, 310)",0.8757575757575757,0.8757575757575756,0.8764136881019997,0.8745004995004995,1.0
1e-06,relu,34,"(155, 125, 470, 275, 220)",0.8787878787878788,0.8787878787878788,0.879319453738443,0.8789413633764855,1.0
0.000585,relu,46,"(305, 110, 340)",0.8757575757575757,0.8757575757575758,0.8753009975920193,0.8749438454627133,1.0
0.000733,relu,40,"(215,)",0.8696969696969697,0.8696969696969697,0.8702467674468611,0.8682069986417812,1.0
0.000165,tanh,22,"(115, 120, 70)",0.8606060606060606,0.8606060606060607,0.8621062801932368,0.8573837667454689,1.0
0.000439,relu,44,"(485,)",0.8636363636363636,0.8636363636363636,0.8634382566585956,0.8625392309602836,1.0
0.000441,tanh,48,"(385, 425)",0.8636363636363636,0.8636363636363636,0.8639500359389723,0.8618272040552317,1.0
7.9e-05,tanh,66,"(310,)",0.8606060606060606,0.8606060606060607,0.860834154150791,0.8584612812263889,1.0
0.000109,tanh,40,"(220, 410, 460, 185, 265)",0.8242424242424242,0.8242424242424242,0.822807858365899,0.8205900007150548,1.0
0.000201,tanh,14,"(130, 260, 185)",0.8484848484848485,0.8484848484848485,0.849593946389637,0.8457411068842787,1.0
0.000141,relu,24,"(435,)",0.8636363636363636,0.8636363636363636,0.8638612328989567,0.8618996967884067,1.0
0.000865,tanh,54,"(90,)",0.8575757575757575,0.8575757575757575,0.8574333019880073,0.8550694621282856,1.0
0.000861,tanh,68,"(365, 300, 255)",0.8575757575757575,0.8575757575757575,0.8579709455387445,0.8548321999690486,1.0
0.000549,relu,22,"(455, 225, 135)",0.8757575757575757,0.8757575757575758,0.8751482839756837,0.8750059525062683,1.0
0.000247,relu,68,"(180, 155)",0.8757575757575757,0.8757575757575756,0.8757579797777787,0.8745765419119206,1.0
0.000251,relu,60,"(470, 75, 430)",0.8696969696969697,0.8696969696969696,0.8696681050718317,0.8683438758989418,1.0
0.000391,relu,46,"(160, 460, 35)",0.8696969696969697,0.8696969696969696,0.8691185739858306,0.8684597615081011,1.0
0.000225,relu,44,"(145,)",0.8545454545454545,0.8545454545454545,0.8547419272819731,0.8525289658693689,1.0
0.000139,tanh,54,"(15, 220)",0.8515151515151516,0.8515151515151516,0.8511003446197449,0.8484834069783012,1.0
0.000725,relu,70,"(240, 345, 470, 95)",0.8757575757575757,0.8757575757575758,0.8753322700691122,0.8743982126923235,1.0
0.000921,relu,22,"(295, 240, 300, 315)",0.8727272727272727,0.8727272727272727,0.8723136670505092,0.872270974579456,1.0
0.000621,relu,26,"(45,)",0.8606060606060606,0.8606060606060607,0.8608623485691917,0.8586337932011697,1.0
0.000807,relu,68,"(65, 335, 285, 320, 445)",0.8696969696969697,0.8696969696969696,0.8691059788885876,0.8690370871569332,1.0
0.000733,tanh,64,"(245, 490, 320, 385, 85)",0.8606060606060606,0.8606060606060605,0.8662059456550981,0.8565784787418314,1.0
0.000539,relu,30,"(50,)",0.8575757575757575,0.8575757575757575,0.85818049903305,0.8550884875022806,1.0
0.000617,tanh,60,"(215, 115, 225, 135, 185)",0.8636363636363636,0.8636363636363636,0.8659704817599554,0.8606900726392251,1.0
0.000635,relu,10,"(350, 370)",0.8787878787878788,0.8787878787878789,0.8791327872283027,0.878004448968252,1.0
0.000349,tanh,70,"(210, 125, 160, 20, 470)",0.8545454545454545,0.8545454545454545,0.8538872026972272,0.8518014882720765,1.0
0.000243,tanh,32,"(410, 20, 325, 355)",0.8484848484848485,0.8484848484848485,0.8484083406869956,0.8458005516829047,1.0
0.000685,relu,68,"(175, 315, 465, 270, 160)",0.8878787878787879,0.8878787878787878,0.887524550049905,0.8870654758949966,1.0
9.3e-05,relu,20,"(380,)",0.8606060606060606,0.8606060606060607,0.8604628665922149,0.8589677091278922,1.0
0.000629,tanh,12,"(330,)",0.8606060606060606,0.8606060606060607,0.8602104625634038,0.8593412238929835,1.0
9e-06,relu,68,"(305, 480, 60, 315)",0.8787878787878788,0.8787878787878788,0.8808957401592287,0.8767965650600567,1.0
0.000995,relu,60,"(275, 500, 345)",0.8666666666666667,0.8666666666666667,0.8666871416871418,0.8653719233608855,1.0
0.000409,tanh,60,"(295, 95)",0.8545454545454545,0.8545454545454545,0.8551124730262583,0.8519973995221886,1.0
0.000569,relu,14,"(450, 295, 450, 115, 260)",0.8696969696969697,0.8696969696969696,0.8690015266102223,0.8689834588680108,1.0
0.000219,tanh,38,"(240, 370)",0.8545454545454545,0.8545454545454545,0.8577186013330512,0.8513573812242891,1.0
0.000221,relu,28,"(245, 150, 235)",0.8727272727272727,0.8727272727272727,0.8737514030251896,0.8709444195106865,1.0
0.000877,tanh,68,"(210, 300, 150, 130, 110)",0.8545454545454545,0.8545454545454545,0.8543755297135919,0.8522197120842402,1.0
0.000979,tanh,58,"(445, 475)",0.8606060606060606,0.8606060606060607,0.8613592185231663,0.8577447946259827,1.0
0.000181,tanh,42,"(75, 15)",0.8696969696969697,0.8696969696969696,0.8704110131084333,0.8671492350084922,1.0
