alpha,activation,batch_size,hidden_layer_sizes,val_acc,val_recall,val_pre,val_f1,train_acc
0.000199,relu,64,"(440,)",0.9181818181818182,0.9181818181818181,0.9182910981156596,0.9180865006553081,1.0
0.000307,tanh,62,"(280, 355, 115)",0.9212121212121213,0.9212121212121213,0.9220765376825498,0.9210526315789473,1.0
0.000841,tanh,18,"(470, 165, 405)",0.8848484848484849,0.8848484848484848,0.8854986060822926,0.883854631035286,0.9962546816479401
0.000811,relu,24,"(475, 265, 240, 360, 395)",0.9090909090909091,0.9090909090909092,0.9099856019103806,0.9092910827189687,1.0
0.000603,relu,38,"(135, 320)",0.9030303030303031,0.903030303030303,0.9027382726082441,0.9026498870239622,1.0
0.000211,tanh,62,"(40, 230)",0.9121212121212121,0.9121212121212121,0.9132533871664307,0.9122839793318077,1.0
0.000103,tanh,56,"(105, 200, 20, 50)",0.9333333333333333,0.9333333333333335,0.9343353587037629,0.9332358674463938,1.0
0.000587,relu,48,"(485,)",0.9121212121212121,0.9121212121212121,0.9121180192316859,0.9118603077963808,1.0
0.000743,relu,24,"(40, 85, 400)",0.8787878787878788,0.8787878787878789,0.8786549707602339,0.8785768894713849,1.0
0.000211,relu,56,"(10, 425, 405)",0.8606060606060606,0.8606060606060607,0.8606885941119365,0.8594693275766366,1.0
0.000321,tanh,52,"(370, 70, 300, 205, 205)",0.9212121212121213,0.9212121212121213,0.9212993084170703,0.9209072675825944,1.0
0.000119,relu,20,"(195, 330)",0.9151515151515152,0.9151515151515152,0.9154939476453249,0.9149792467902939,1.0
0.000605,tanh,68,"(135, 235, 170)",0.906060606060606,0.9060606060606061,0.9079918443476939,0.9061966587981782,1.0
9.7e-05,tanh,48,"(120, 15)",0.9090909090909091,0.9090909090909091,0.9094533410848616,0.908527695970572,1.0
0.000283,relu,12,"(170, 30, 195, 260, 90)",0.8818181818181818,0.8818181818181818,0.8816104062887214,0.8814863042977871,1.0
0.000783,tanh,18,"(305, 190, 85, 20, 495)",0.9030303030303031,0.903030303030303,0.9028583471362523,0.9024914040900969,1.0
0.000329,relu,52,"(40, 105, 170)",0.8787878787878788,0.8787878787878788,0.877907175027334,0.8781545614878948,1.0
0.000681,relu,46,"(235, 10, 350, 15)",0.9,0.8999999999999999,0.9008849557522124,0.9001977679003438,1.0
1.9e-05,tanh,34,"(90, 240)",0.9121212121212121,0.9121212121212121,0.9123912165433641,0.9119905293421274,1.0
0.000443,relu,56,"(80, 425, 440, 310, 440)",0.8848484848484849,0.8848484848484849,0.8844458011124677,0.8841680067998247,1.0
0.000949,relu,44,"(40, 285, 100)",0.8636363636363636,0.8636363636363636,0.8633838383838383,0.8623313884183449,1.0
3e-06,tanh,40,"(395, 455, 430, 175)",0.8757575757575757,0.8757575757575758,0.8824650333239464,0.8733697632058287,0.9525593008739076
0.000773,tanh,14,"(155,)",0.9181818181818182,0.9181818181818181,0.9191432081340339,0.9181149643188663,1.0
0.000491,tanh,40,"(325, 225)",0.9181818181818182,0.9181818181818181,0.9185465678375765,0.9180294441499123,1.0
0.000845,tanh,28,"(455, 170)",0.9181818181818182,0.9181818181818181,0.918737022550582,0.9178182817356633,1.0
0.000813,tanh,68,"(290, 325, 165)",0.9121212121212121,0.9121212121212121,0.9128455014721449,0.9118777188031344,1.0
0.000811,relu,54,"(410,)",0.9151515151515152,0.915151515151515,0.9153295107378813,0.9150056292287722,1.0
0.000235,relu,68,"(95, 150, 180)",0.8939393939393939,0.8939393939393939,0.8934231949284143,0.8934263487231524,1.0
0.000473,tanh,34,"(270, 410, 100, 495)",0.9090909090909091,0.9090909090909091,0.9096122798139715,0.9090046177269798,1.0
0.000477,tanh,24,"(420, 130, 115, 45, 45)",0.9272727272727272,0.9272727272727272,0.9281149902618829,0.9270497544842414,1.0
0.000461,tanh,56,"(195, 50, 200)",0.9090909090909091,0.9090909090909091,0.9095426312817617,0.9089969462062486,1.0
0.000563,relu,44,"(195, 175, 235)",0.9090909090909091,0.9090909090909092,0.9098692222163393,0.908477372913723,1.0
0.000173,relu,10,"(300, 360, 280, 305, 255)",0.9121212121212121,0.9121212121212121,0.9120338019420587,0.9120649249577534,1.0
0.000437,relu,34,"(405, 405, 110, 485)",0.9030303030303031,0.903030303030303,0.9028189434283558,0.9025819478648902,1.0
0.000853,relu,26,"(495, 210, 85)",0.906060606060606,0.9060606060606059,0.907255122335116,0.9060583441599749,1.0
0.000751,relu,38,"(495, 365)",0.9151515151515152,0.915151515151515,0.9154313030400688,0.9149572475293285,1.0
0.000185,relu,28,"(400, 245, 465, 265)",0.9030303030303031,0.903030303030303,0.9041238662798294,0.9030377043356593,1.0
0.000331,relu,52,"(375, 35, 80, 290, 260)",0.8909090909090909,0.890909090909091,0.8915530965446541,0.8907329865076344,1.0
0.000103,tanh,60,"(290, 455, 185, 165, 235)",0.9030303030303031,0.903030303030303,0.903968253968254,0.9025952140208965,1.0
0.000803,relu,36,"(480, 370, 125)",0.9121212121212121,0.9121212121212121,0.9133289955658377,0.9123633814054375,1.0
0.000181,relu,36,"(35,)",0.9212121212121213,0.9212121212121213,0.9222871892119681,0.9214986391125718,1.0
0.000403,tanh,22,"(235, 220, 465, 55, 75)",0.9121212121212121,0.9121212121212121,0.9128455014721449,0.9118777188031344,1.0
0.000453,relu,46,"(30, 275)",0.896969696969697,0.8969696969696971,0.8967702402108343,0.8960335369296265,1.0
0.000913,tanh,30,"(235, 225, 110, 200, 190)",0.9030303030303031,0.903030303030303,0.9044270514858749,0.9029942507747394,1.0
0.000141,tanh,56,"(35, 175, 315, 310)",0.9121212121212121,0.9121212121212121,0.9123912165433641,0.9119905293421274,1.0
1e-06,relu,34,"(155, 125, 470, 275, 220)",0.896969696969697,0.896969696969697,0.897231537710102,0.8963176953246466,1.0
0.000585,relu,46,"(305, 110, 340)",0.906060606060606,0.9060606060606061,0.9063397901533494,0.9051367156630316,1.0
0.000733,relu,40,"(215,)",0.9090909090909091,0.9090909090909092,0.9091942820012996,0.9089941022280472,1.0
0.000165,tanh,22,"(115, 120, 70)",0.9030303030303031,0.903030303030303,0.9033377250768555,0.902865867982147,1.0
0.000439,relu,44,"(485,)",0.9090909090909091,0.9090909090909092,0.9091278261872872,0.9088753286326533,1.0
0.000441,tanh,48,"(385, 425)",0.9151515151515152,0.9151515151515152,0.9154253154253155,0.9147984850151025,1.0
7.9e-05,tanh,66,"(310,)",0.9121212121212121,0.9121212121212121,0.9127624370427281,0.9120494755765556,1.0
0.000109,tanh,40,"(220, 410, 460, 185, 265)",0.896969696969697,0.896969696969697,0.8972580042444882,0.896307284747618,1.0
0.000201,tanh,14,"(130, 260, 185)",0.906060606060606,0.9060606060606061,0.9068307698488022,0.9060554830387396,1.0
0.000141,relu,24,"(435,)",0.9090909090909091,0.9090909090909091,0.9091980286536169,0.9089809145045556,1.0
0.000865,tanh,54,"(90,)",0.9272727272727272,0.9272727272727272,0.9280926448026859,0.927329937444684,1.0
0.000861,tanh,68,"(365, 300, 255)",0.9121212121212121,0.9121212121212121,0.9124613970865157,0.9118985528901319,1.0
0.000549,relu,22,"(455, 225, 135)",0.9090909090909091,0.9090909090909091,0.9089121887287025,0.9089637582788267,1.0
0.000247,relu,68,"(180, 155)",0.9181818181818182,0.9181818181818181,0.9184866622241676,0.9181694477761645,1.0
0.000251,relu,60,"(470, 75, 430)",0.9030303030303031,0.903030303030303,0.9028295017425453,0.9025434907567947,1.0
0.000391,relu,46,"(160, 460, 35)",0.9090909090909091,0.9090909090909092,0.9089941022280472,0.909004895306265,1.0
0.000225,relu,44,"(145,)",0.906060606060606,0.9060606060606061,0.9060543321412887,0.9057489624931486,1.0
0.000139,tanh,54,"(15, 220)",0.8878787878787879,0.8878787878787878,0.8893299362801262,0.8881038785264138,1.0
0.000725,relu,70,"(240, 345, 470, 95)",0.8848484848484849,0.8848484848484848,0.8839188618639789,0.8836976033884957,1.0
0.000921,relu,22,"(295, 240, 300, 315)",0.9121212121212121,0.9121212121212121,0.9119911379112438,0.9119440567147786,1.0
0.000621,relu,26,"(45,)",0.9,0.9,0.9012240467517018,0.899895971196884,1.0
0.000807,relu,68,"(65, 335, 285, 320, 445)",0.8878787878787879,0.8878787878787878,0.8875953767664454,0.8875073712362851,1.0
0.000733,tanh,64,"(245, 490, 320, 385, 85)",0.9242424242424242,0.9242424242424242,0.9245506293071224,0.9241281921190597,1.0
0.000539,relu,30,"(50,)",0.9151515151515152,0.9151515151515152,0.9148505913153381,0.914800785634119,1.0
0.000617,tanh,60,"(215, 115, 225, 135, 185)",0.9212121212121213,0.9212121212121213,0.9223996129656508,0.9208662543079447,1.0
0.000635,relu,10,"(350, 370)",0.906060606060606,0.9060606060606061,0.9059721940455886,0.9060040684537057,1.0
0.000349,tanh,70,"(210, 125, 160, 20, 470)",0.9151515151515152,0.915151515151515,0.9154313030400688,0.9149572475293285,1.0
0.000243,tanh,32,"(410, 20, 325, 355)",0.8939393939393939,0.8939393939393939,0.8935797649742564,0.8934126475803291,1.0
0.000685,relu,68,"(175, 315, 465, 270, 160)",0.8939393939393939,0.8939393939393939,0.8942993805379128,0.8935846274751027,1.0
9.3e-05,relu,20,"(380,)",0.9151515151515152,0.9151515151515152,0.9158205410182632,0.9150936156069971,1.0
0.000629,tanh,12,"(330,)",0.9272727272727272,0.9272727272727274,0.928315649867374,0.9273261103299975,1.0
9e-06,relu,68,"(305, 480, 60, 315)",0.9,0.9,0.899945380209965,0.8996320953575155,1.0
0.000995,relu,60,"(275, 500, 345)",0.9090909090909091,0.9090909090909092,0.9087310554701858,0.908523044971643,1.0
0.000409,tanh,60,"(295, 95)",0.9212121212121213,0.9212121212121213,0.9220802186319429,0.9211805425021867,1.0
0.000569,relu,14,"(450, 295, 450, 115, 260)",0.896969696969697,0.896969696969697,0.9000690591037125,0.8976409651817298,1.0
0.000219,tanh,38,"(240, 370)",0.9181818181818182,0.9181818181818183,0.9191353694442559,0.9180506906175165,1.0
0.000221,relu,28,"(245, 150, 235)",0.9121212121212121,0.9121212121212121,0.9119818148228472,0.9117046398784376,1.0
0.000877,tanh,68,"(210, 300, 150, 130, 110)",0.9121212121212121,0.9121212121212121,0.9138950480413895,0.9112106134174635,1.0
0.000979,tanh,58,"(445, 475)",0.9090909090909091,0.9090909090909092,0.9106760520300075,0.9092019051945583,1.0
0.000181,tanh,42,"(75, 15)",0.9090909090909091,0.9090909090909092,0.909323290782884,0.9084385604245582,1.0
0.000279,tanh,62,"(200, 470, 425, 145, 405)",0.9,0.9,0.9003837543971858,0.8996101364522416,1.0
0.000325,tanh,10,"(380, 390, 115, 365, 345)",0.8696969696969697,0.8696969696969696,0.8794765840220385,0.8696488696488697,0.9263420724094882
0.000841,tanh,22,"(275, 40, 60)",0.9121212121212121,0.9121212121212121,0.9124894712095726,0.911706247363846,1.0
0.000899,relu,16,"(200, 35, 255, 155, 370)",0.9,0.9,0.8996243735374171,0.8994282259592868,1.0
0.000941,relu,14,"(390, 275, 135, 160, 375)",0.896969696969697,0.896969696969697,0.8973388302087408,0.8969516594516594,0.9987515605493134
0.000375,tanh,64,"(225, 370, 105)",0.9242424242424242,0.9242424242424243,0.925056494621712,0.9242430877615044,1.0
0.000209,tanh,48,"(430, 310, 285, 270)",0.9151515151515152,0.9151515151515152,0.9158447873965114,0.9150349746743759,1.0
0.000371,tanh,56,"(80,)",0.9212121212121213,0.9212121212121213,0.9218234423036683,0.9208763857111985,1.0
0.000581,relu,38,"(130, 195, 85, 210)",0.8878787878787879,0.8878787878787878,0.8883647798742138,0.8879713046379715,1.0
0.000509,relu,64,"(330, 175, 95, 170, 185)",0.896969696969697,0.896969696969697,0.8972391003091356,0.8965237166991553,1.0
0.000973,tanh,48,"(500, 355, 210)",0.9181818181818182,0.9181818181818183,0.918488933141238,0.9177309991658316,1.0
2.9e-05,relu,24,"(450, 300, 440, 170)",0.9030303030303031,0.903030303030303,0.9054007567939456,0.9035826594788859,1.0
0.000697,tanh,44,"(115,)",0.9121212121212121,0.9121212121212121,0.9124098665625734,0.9118075558793669,1.0
0.000507,tanh,42,"(390, 120, 395)",0.9181818181818182,0.9181818181818181,0.918347871243537,0.9179976323355318,1.0
0.000237,tanh,18,"(270, 470, 205)",0.9121212121212121,0.9121212121212121,0.9121353954687289,0.9116482713613779,1.0
3.3e-05,relu,64,"(135,)",0.9212121212121213,0.9212121212121213,0.9219524436915741,0.9212591026544515,1.0
0.000275,tanh,56,"(30, 400)",0.9090909090909091,0.9090909090909092,0.9088919700988667,0.9085450485334697,1.0
0.000429,relu,56,"(325, 75, 155, 475)",0.9030303030303031,0.903030303030303,0.9032465088011321,0.9022295987873439,1.0
0.000251,tanh,12,"(60, 240, 135)",0.9151515151515152,0.9151515151515152,0.9154674341754611,0.9147173489278754,1.0
0.000343,relu,12,"(255, 375)",0.9121212121212121,0.9121212121212121,0.9119433909256918,0.9117917583868153,1.0
0.000503,tanh,60,"(255, 450, 85)",0.9090909090909091,0.9090909090909092,0.9093845279703153,0.9087853595219423,1.0
0.000597,tanh,54,"(265, 445, 240, 70, 30)",0.9181818181818182,0.9181818181818181,0.9191863513091169,0.9177186854961779,1.0
0.000905,relu,24,"(285, 135, 225, 310, 330)",0.9090909090909091,0.9090909090909092,0.9109047127622979,0.9093665768194071,1.0
0.000993,relu,26,"(120,)",0.9121212121212121,0.9121212121212121,0.9121182586094867,0.9119702927042376,1.0
0.000347,tanh,44,"(260, 385, 430, 295)",0.9272727272727272,0.9272727272727272,0.9276052449965494,0.927114556416882,1.0
0.000931,relu,22,"(415, 260, 395, 370, 340)",0.8484848484848485,0.8484848484848485,0.8664021164021164,0.8383885067188132,0.8764044943820225
0.000949,relu,18,"(120, 395, 335, 270)",0.896969696969697,0.896969696969697,0.896750018251253,0.896092993806264,1.0
0.000299,tanh,48,"(140, 320, 500, 405, 190)",0.9272727272727272,0.9272727272727274,0.9288551434182502,0.9274258374525174,1.0
0.000581,relu,64,"(155, 355, 420)",0.8909090909090909,0.890909090909091,0.8913837136426007,0.8899283131050891,1.0
0.000465,relu,60,"(425, 45, 130)",0.9030303030303031,0.903030303030303,0.9030253696920364,0.902552534629636,1.0
0.000705,tanh,46,"(45,)",0.9242424242424242,0.9242424242424243,0.9247770974325921,0.9241738373910797,1.0
0.000853,relu,30,"(220, 95, 15, 390)",0.9,0.9,0.8997438076791271,0.8991755548108809,1.0
0.000597,tanh,10,"(65, 465, 205)",0.9242424242424242,0.9242424242424243,0.9246574413241081,0.9239660297000452,1.0
0.000993,tanh,30,"(285,)",0.9121212121212121,0.9121212121212121,0.9142420268880717,0.9123457530819291,1.0
0.000265,relu,34,"(55,)",0.9090909090909091,0.9090909090909092,0.9093883822039163,0.90863421081824,1.0
0.000331,tanh,40,"(35, 205, 415)",0.906060606060606,0.9060606060606061,0.9071277383424275,0.9059486364887611,1.0
0.000871,relu,28,"(45, 145, 390, 470, 310)",0.8757575757575757,0.8757575757575756,0.875198727737302,0.8738842274769049,1.0
0.000577,relu,54,"(115, 230, 95)",0.9121212121212121,0.9121212121212121,0.9119978305758122,0.9115288108885187,1.0
0.000617,tanh,52,"(405, 355)",0.9181818181818182,0.9181818181818181,0.918694104236654,0.9180434681143717,1.0
0.000583,relu,60,"(245, 295, 280, 485, 280)",0.9,0.9,0.8997672330328431,0.8996481536286213,1.0
0.000625,relu,22,"(70,)",0.906060606060606,0.9060606060606061,0.9069201330070896,0.906171795474121,1.0
0.000443,relu,10,"(465,)",0.9121212121212121,0.9121212121212121,0.9130679262258209,0.9122293187713749,1.0
0.000659,relu,54,"(365, 135, 25)",0.9151515151515152,0.915151515151515,0.91537139742666,0.9150972511555807,1.0
0.000181,relu,46,"(350, 495, 295, 235)",0.9151515151515152,0.915151515151515,0.9164537655680768,0.9143371248634407,1.0
0.000205,tanh,64,"(325, 350)",0.9121212121212121,0.9121212121212121,0.9127624370427281,0.9120494755765556,1.0
0.000431,tanh,32,"(195, 55, 205, 495, 190)",0.9333333333333333,0.9333333333333332,0.9332691362482822,0.9330968414301748,1.0
0.000705,relu,48,"(85, 220)",0.8909090909090909,0.890909090909091,0.8909125568749028,0.8906782163722088,1.0
0.000543,relu,40,"(195, 290)",0.9090909090909091,0.9090909090909092,0.9103328665475559,0.9090639012862689,1.0
0.000737,relu,36,"(440,)",0.9151515151515152,0.915151515151515,0.91537139742666,0.9150972511555807,1.0
0.000769,relu,70,"(140, 465, 500)",0.8939393939393939,0.8939393939393939,0.8931503438082385,0.8932009446028139,1.0
0.000939,relu,54,"(315, 35, 340, 320, 470)",0.8878787878787879,0.8878787878787878,0.8878464786721668,0.8878500494938851,1.0
9.7e-05,relu,30,"(95, 320, 55)",0.8848484848484849,0.8848484848484848,0.8845512178845513,0.8846638161263094,1.0
0.000733,tanh,44,"(105, 200, 245)",0.9212121212121213,0.9212121212121213,0.9216381037929265,0.9209672532111072,1.0
5.9e-05,tanh,22,"(455,)",0.9121212121212121,0.9121212121212121,0.9123912165433641,0.9119905293421274,1.0
0.000419,tanh,56,"(235, 275, 360, 365)",0.9090909090909091,0.9090909090909092,0.9088138118927381,0.9086927109758159,1.0
0.000293,relu,68,"(85, 365, 485)",0.9090909090909091,0.9090909090909092,0.9088302752293579,0.9089226212513882,1.0
0.000975,relu,62,"(280, 320, 345, 20)",0.9090909090909091,0.9090909090909092,0.909321108139152,0.9088630388392236,1.0
0.000561,relu,66,"(395,)",0.906060606060606,0.9060606060606061,0.9062692631728075,0.9057131629013586,1.0
0.000721,tanh,28,"(135, 145, 195)",0.9151515151515152,0.9151515151515152,0.9162441450577044,0.9150459818699912,1.0
0.000237,relu,32,"(65, 150)",0.9151515151515152,0.9151515151515152,0.9153791800850625,0.914548364437621,1.0
0.000643,relu,18,"(210, 35, 470)",0.8878787878787879,0.8878787878787878,0.8876655825328391,0.8867941437191353,1.0
0.000569,tanh,64,"(370, 390, 225, 235, 440)",0.9121212121212121,0.9121212121212121,0.9127190474757505,0.9122154080487413,1.0
0.000265,relu,26,"(330, 145, 390, 410, 190)",0.8818181818181818,0.8818181818181818,0.8819830734653743,0.8816639561659897,1.0
0.000297,tanh,18,"(450, 475)",0.9151515151515152,0.9151515151515152,0.9164028422681864,0.9152645603349829,1.0
0.000943,relu,44,"(335, 245, 240)",0.906060606060606,0.9060606060606061,0.9075183966819296,0.9060700016811597,1.0
0.000713,tanh,16,"(15, 30, 100, 390)",0.9151515151515152,0.9151515151515152,0.9148513728159746,0.9146585083050445,1.0
0.000733,relu,44,"(10,)",0.8939393939393939,0.8939393939393939,0.8936445197314763,0.8934868060449456,0.9850187265917603
0.000277,relu,22,"(190, 255, 205, 265, 75)",0.9090909090909091,0.9090909090909092,0.9087909113465312,0.9088299665039141,1.0
0.000523,tanh,30,"(85, 480, 320, 345)",0.9181818181818182,0.9181818181818181,0.918678033630207,0.9175058732231564,1.0
0.000427,relu,38,"(485, 55)",0.906060606060606,0.9060606060606059,0.9061764540511016,0.905776619086137,1.0
0.000727,relu,52,"(50, 495, 90, 110)",0.8909090909090909,0.890909090909091,0.8906016688625384,0.8904533709184873,1.0
6.9e-05,relu,28,"(125, 345)",0.906060606060606,0.9060606060606061,0.9064345618431912,0.9059834263487231,1.0
0.000341,relu,60,"(445, 475)",0.906060606060606,0.9060606060606061,0.9063937037722312,0.9060601244062072,1.0
3.3e-05,relu,58,"(490,)",0.9151515151515152,0.9151515151515152,0.9154736310076116,0.9147009588344824,1.0
9.3e-05,relu,28,"(255, 415, 105)",0.9090909090909091,0.9090909090909092,0.9088577061707902,0.9088874724548349,1.0
0.000859,tanh,66,"(340, 350, 255)",0.9151515151515152,0.9151515151515152,0.9157509157509157,0.9149624026464928,1.0
0.000455,tanh,58,"(270, 205)",0.9121212121212121,0.9121212121212121,0.9127624370427281,0.9120494755765556,1.0
0.000287,tanh,30,"(50, 445, 220)",0.8909090909090909,0.890909090909091,0.8909190582905612,0.8905710465411151,1.0
0.000757,relu,66,"(365, 175)",0.9151515151515152,0.915151515151515,0.9149777595260981,0.9149004126582602,1.0
0.000797,tanh,36,"(435, 470, 205, 480)",0.9212121212121213,0.9212121212121213,0.9215904800918898,0.9210488464703506,1.0
0.000203,tanh,38,"(355, 260)",0.9272727272727272,0.9272727272727272,0.9274725219598577,0.9271323189760597,1.0
0.000819,relu,18,"(310, 130, 405)",0.9,0.8999999999999999,0.901741661807316,0.9000475645144274,1.0
0.000693,relu,10,"(420, 205, 350)",0.9090909090909091,0.9090909090909092,0.9098565149526179,0.9090202605076367,1.0
0.000471,tanh,28,"(100, 35, 240, 315)",0.9,0.9,0.9000591246926675,0.8992184928990007,1.0
0.000623,tanh,24,"(425, 205, 490)",0.9181818181818182,0.9181818181818181,0.9183741342090839,0.9178166100623587,1.0
0.000965,relu,46,"(335, 200, 225, 440)",0.906060606060606,0.9060606060606061,0.9060713675581943,0.905153575395531,1.0
0.000371,relu,54,"(100, 265, 285, 15)",0.8939393939393939,0.8939393939393939,0.8936224208319542,0.8935846560846561,1.0
0.000255,tanh,10,"(420, 480, 375, 380)",0.9212121212121213,0.9212121212121213,0.9217751586172639,0.9212200533164965,0.9662921348314607
0.000957,relu,44,"(15, 70)",0.8818181818181818,0.8818181818181818,0.8837547892720307,0.8818109987357774,1.0
0.000329,tanh,16,"(230, 45, 385)",0.9181818181818182,0.9181818181818181,0.9185465678375765,0.9180294441499123,1.0
0.000261,tanh,64,"(320, 470, 430, 350)",0.906060606060606,0.9060606060606061,0.906905377917575,0.9058815455743635,1.0
0.000253,relu,32,"(245, 170)",0.9121212121212121,0.9121212121212121,0.9127669416390409,0.9115431773402815,1.0
0.000145,relu,10,"(425, 420, 320, 400, 50)",0.906060606060606,0.9060606060606061,0.9060692174717081,0.9055743067010672,1.0
0.000309,tanh,44,"(390, 305, 485, 485)",0.9181818181818182,0.9181818181818183,0.9190413375143219,0.9181006358471148,0.9837702871410736
0.000445,tanh,28,"(420, 385)",0.9242424242424242,0.9242424242424243,0.9250503149585718,0.924095961911716,1.0
7.7e-05,relu,22,"(365, 165, 365)",0.906060606060606,0.9060606060606059,0.9056801577932999,0.9057588970651317,1.0
0.000557,tanh,48,"(275, 275, 190)",0.9272727272727272,0.9272727272727272,0.9278215539330265,0.9271933701989722,1.0
0.000179,tanh,20,"(500, 265, 335, 385, 305)",0.9151515151515152,0.9151515151515152,0.9150087723534052,0.9144347622034594,1.0
0.000657,tanh,46,"(310, 405, 50)",0.9393939393939394,0.9393939393939393,0.9395711500974658,0.9393294014853648,1.0
0.000171,tanh,44,"(315, 445, 255, 15)",0.9303030303030303,0.9303030303030303,0.9304508233916122,0.9302101087894282,1.0
0.000277,relu,62,"(430, 300, 245, 90)",0.9,0.9,0.9007096369481692,0.8998151570701182,1.0
0.000833,relu,66,"(185,)",0.9151515151515152,0.9151515151515152,0.9152380450229233,0.9148104397902118,1.0
0.000461,tanh,30,"(270, 445, 35, 235)",0.9121212121212121,0.9121212121212121,0.9128455014721449,0.9118777188031344,1.0
0.000989,relu,34,"(390, 340)",0.906060606060606,0.9060606060606059,0.9057516575887976,0.905707872374539,1.0
0.000489,tanh,62,"(35, 425, 170, 310)",0.906060606060606,0.9060606060606061,0.9071277383424275,0.9059486364887611,1.0
0.000583,tanh,70,"(265, 220)",0.906060606060606,0.9060606060606061,0.9062606184165817,0.9056177474278684,1.0
0.000587,tanh,20,"(240, 440)",0.9272727272727272,0.9272727272727272,0.9274725219598577,0.9271323189760597,1.0
0.000765,relu,68,"(125, 450)",0.9121212121212121,0.9121212121212121,0.9120662015398858,0.9118301614026647,1.0
0.000855,tanh,20,"(165, 455, 35, 25, 435)",0.9151515151515152,0.915151515151515,0.9154313030400688,0.9149572475293285,1.0
0.000519,relu,68,"(145, 60)",0.9181818181818182,0.9181818181818181,0.9180009645526886,0.9176404688686551,1.0
0.000823,relu,58,"(230, 425, 460)",0.9090909090909091,0.9090909090909092,0.9087310554701858,0.908523044971643,1.0
4.5e-05,relu,20,"(455, 25, 70, 65)",0.9,0.9,0.8999403907660789,0.8999575498366795,1.0
0.000825,tanh,20,"(415, 105, 80, 230)",0.9242424242424242,0.9242424242424242,0.9242418769846644,0.9240037517752818,1.0
0.000197,relu,66,"(340, 110, 370, 365)",0.9,0.8999999999999999,0.8999839471057133,0.899757387286242,1.0
6.5e-05,tanh,48,"(490, 50, 465, 185, 215)",0.906060606060606,0.9060606060606059,0.9062286899363774,0.905753637665892,1.0
0.000625,relu,24,"(185, 85, 240)",0.9030303030303031,0.903030303030303,0.9035002035002035,0.9027950274558899,1.0
0.000855,tanh,40,"(165, 105, 480)",0.9090909090909091,0.9090909090909092,0.910760992065593,0.9088854563140041,1.0
0.000105,tanh,14,"(160, 60)",0.9121212121212121,0.9121212121212121,0.9123539559319376,0.9117072181236182,1.0
0.000373,tanh,12,"(60, 230)",0.8939393939393939,0.8939393939393939,0.8945521650067105,0.8931535367962232,1.0
0.000699,relu,40,"(190, 340, 305)",0.9090909090909091,0.9090909090909092,0.9090733794308612,0.9087031769256817,1.0
0.000725,relu,44,"(90, 495, 420, 185)",0.9090909090909091,0.9090909090909092,0.908875873113736,0.9088718600941948,1.0
0.000279,relu,54,"(305, 210)",0.9121212121212121,0.9121212121212121,0.9127055178016207,0.911957118070045,1.0
0.000227,relu,22,"(475, 200, 155, 220, 175)",0.8818181818181818,0.8818181818181818,0.8818726555659976,0.8815049860826699,1.0
0.000445,tanh,58,"(10, 10)",0.9030303030303031,0.903030303030303,0.9030346828795075,0.9025767428851129,0.9975031210986267
0.000237,relu,20,"(70, 80)",0.9151515151515152,0.9151515151515152,0.915081369248036,0.9150651068082262,1.0
2.3e-05,tanh,14,"(25, 420, 405, 80)",0.9030303030303031,0.903030303030303,0.9030843384399537,0.9024610789288801,1.0
7.9e-05,tanh,52,"(285, 90, 55, 320)",0.9151515151515152,0.9151515151515152,0.9155195010620508,0.9149426929205733,1.0
0.000705,relu,30,"(435, 420, 170, 465)",0.906060606060606,0.9060606060606061,0.9059472338972497,0.9056213845355305,1.0
0.000819,relu,54,"(220, 470, 10, 170)",0.9242424242424242,0.9242424242424242,0.9254064403146972,0.9242743691468155,1.0
0.000959,relu,28,"(420, 210)",0.9151515151515152,0.915151515151515,0.9156304971204126,0.9150408899874408,1.0
0.000459,tanh,48,"(80, 285, 480)",0.896969696969697,0.896969696969697,0.8975764135993788,0.896560166897403,1.0
0.000139,tanh,66,"(230, 60)",0.9151515151515152,0.915151515151515,0.9153781849073684,0.914808636837437,1.0
1.5e-05,tanh,66,"(285, 65, 335, 205)",0.9151515151515152,0.915151515151515,0.9153781849073684,0.914808636837437,1.0
0.000841,relu,12,"(215,)",0.9121212121212121,0.9121212121212121,0.912610229276896,0.9118907641876318,1.0
0.000341,tanh,48,"(440, 150, 195)",0.9242424242424242,0.9242424242424243,0.9255195939159783,0.9243159451017741,1.0
0.000467,tanh,22,"(265, 50)",0.9151515151515152,0.9151515151515152,0.9158638756096383,0.9148546936806706,1.0
0.000749,relu,38,"(365, 380, 110, 295)",0.9030303030303031,0.903030303030303,0.9026498547629968,0.9027285940348286,1.0
0.000235,relu,52,"(420, 135, 180, 470, 100)",0.9121212121212121,0.9121212121212121,0.9123132934511248,0.9120531111251394,1.0
4.9e-05,relu,58,"(235, 65, 25)",0.9090909090909091,0.9090909090909091,0.9094680669655842,0.9090748757415424,1.0
0.000751,tanh,52,"(280, 85)",0.9242424242424242,0.9242424242424242,0.9254252374163668,0.9242236624318988,1.0
0.000687,tanh,30,"(335, 400)",0.9151515151515152,0.9151515151515152,0.9161763523832489,0.915200386964509,1.0
0.000217,tanh,52,"(55, 15, 430, 310, 145)",0.906060606060606,0.9060606060606061,0.908448494701864,0.9047515572939302,1.0
